year,month,stateDescription,sectorName,customers,price,revenue,sales
2001,3,Hawaii,commercial,,15.02,37.84552,251.96854
2001,3,Hawaii,industrial,,11.83,36.91088,311.88781
2001,3,Hawaii,other,,16.09,0.88964,5.52971
2001,3,Louisiana,all sectors,,8.47,458.14973,5408.22202
2001,3,Louisiana,commercial,,9.43,118.4256,1255.83986
2001,3,Louisiana,industrial,,7.36,174.99796,2379.28029
2001,3,Louisiana,other,,10.23,20.69821,202.42452
2001,3,Louisiana,residential,,9.17,144.02797,1570.67734
2001,3,Maine,all sectors,,10.78,108.81572,1009.24338
2001,3,Maine,commercial,,10.33,38.25916,370.47618
2001,3,Maine,industrial,,8.85,25.09097,283.56118
2001,3,Maine,other,,24.04,1.17399,4.88368
2001,3,Maine,residential,,12.64,44.29159,350.32234
2001,3,Maryland,all sectors,,5.92,317.71509,5366.98115
2001,3,Maryland,commercial,,5.46,123.73736,2266.65672
2001,3,Maryland,industrial,,4.33,38.46751,887.76999
2001,3,Maryland,other,,7.85,7.3208,93.25971
2001,3,Maryland,residential,,6.99,148.18942,2119.29474
2001,3,Massachusetts,all sectors,,11.15,501.36246,4494.76403
2001,3,Massachusetts,commercial,,11.08,223.29954,2015.81042
2001,3,Massachusetts,industrial,,9.23,73.62825,797.51491
2001,3,Massachusetts,other,,14.69,7.73141,52.63798
2001,3,Alabama,all sectors,,5.87,345.77802,5894.61038
2001,3,Alabama,commercial,,7.04,98.94982,1405.57212
2001,3,Alabama,industrial,,4.03,101.10274,2510.92979
2001,3,Alabama,other,,7.0,4.12761,58.94638
2001,3,Alabama,residential,,7.38,141.59785,1919.1621
2001,3,Alaska,all sectors,,10.91,48.43955,443.79575
2001,3,Alaska,commercial,,10.46,19.49435,186.45296
2001,3,Alaska,industrial,,8.58,6.8547,79.92461
2001,3,Alaska,other,,14.86,2.38437,16.0426
2001,3,Alaska,residential,,12.21,19.70613,161.37559
2001,3,Arizona,all sectors,,6.57,286.65051,4362.10349
2001,3,Arizona,commercial,,6.88,106.08293,1541.25937
2001,3,Hawaii,residential,,16.58,38.09057,229.72352
2001,3,Idaho,all sectors,,4.39,73.63194,1675.38789
2001,3,Idaho,commercial,,4.51,18.54071,411.40139
2001,3,Idaho,industrial,,3.2,18.69186,584.35313
2001,3,Idaho,other,,4.13,1.2079,29.24078
2001,3,Idaho,residential,,5.41,35.19148,650.39259
2001,3,Illinois,all sectors,,6.47,692.81066,10708.72933
2001,3,Illinois,commercial,,6.85,229.59685,3352.0448
2001,3,Illinois,industrial,,4.3,141.92919,3299.86041
2001,3,Illinois,other,,6.32,52.48587,830.29913
2001,3,Illinois,residential,,8.33,268.79875,3226.525
2001,3,Indiana,all sectors,,5.23,410.06875,7847.24293
2001,3,Indiana,commercial,,5.44,105.01848,1931.86962
2001,3,Indiana,industrial,,3.97,137.73576,3468.74526
2001,3,Indiana,other,,13.3,5.19299,39.05682
2001,3,Indiana,residential,,6.73,162.12152,2407.57122
2001,3,Iowa,all sectors,,5.82,177.8836,3056.67668
2001,3,Iowa,commercial,,6.4,41.99514,656.32941
2001,3,Iowa,industrial,,3.9,49.31061,1263.88247
2001,3,Iowa,other,,5.39,10.16461,188.62
2001,3,Iowa,residential,,8.06,76.41324,947.8448
2001,3,Kansas,all sectors,,6.12,163.93672,2677.16192
2001,3,Kansas,commercial,,6.26,59.02072,943.05773
2001,3,Kansas,industrial,,4.55,38.71252,850.48313
2001,3,Kansas,other,,8.81,2.99979,34.06095
2001,3,Kansas,residential,,7.44,63.20369,849.56011
2001,3,Kentucky,all sectors,,4.03,276.51146,6861.18946
2001,3,Kentucky,commercial,,5.31,59.56302,1122.2216
2001,3,Kentucky,industrial,,2.81,99.99733,3556.81885
2001,3,Kentucky,other,,4.35,11.62176,267.34411
2001,3,Kentucky,residential,,5.5,105.32934,1914.80491
2001,3,Massachusetts,residential,,12.08,196.70326,1628.80073
2001,3,Michigan,all sectors,,6.98,591.1693,8468.3561
2001,3,Michigan,commercial,,7.79,220.64372,2833.70272
2001,3,Michigan,industrial,,5.1,148.2719,2908.72556
2001,3,Michigan,other,,10.94,7.57124,69.17636
2001,3,Michigan,residential,,8.08,214.68244,2656.75147
2001,3,Minnesota,all sectors,,5.69,274.59615,4829.95445
2001,3,Minnesota,commercial,,5.64,93.45898,1655.88317
2001,3,Minnesota,industrial,,4.2,68.89584,1640.09842
2001,3,Minnesota,other,,7.42,4.25996,57.38567
2001,3,Arizona,industrial,,4.95,45.94672,927.7661
2001,3,Arizona,other,,4.7,9.53359,202.93161
2001,3,Arizona,residential,,7.4,125.08726,1690.1464
2001,3,Arkansas,all sectors,,5.73,173.61366,3031.50981
2001,3,Arkansas,commercial,,5.98,38.2145,638.6588
2001,3,Arkansas,industrial,,4.17,53.43889,1282.561
2001,3,Arkansas,other,,6.66,3.57281,53.61459
2001,3,Arkansas,residential,,7.42,78.38747,1056.67541
2001,3,California,all sectors,,9.89,2111.17634,21351.40877
2001,3,California,commercial,,10.71,857.33056,8008.68963
2001,3,California,industrial,,7.7,455.241,5914.54295
2001,3,California,other,,6.82,61.40313,900.88597
2001,3,California,residential,,11.29,737.20165,6527.29022
2001,3,West Virginia,commercial,,5.52,30.91423,559.71531
2001,3,West Virginia,industrial,,3.81,35.11629,920.58205
2001,3,West Virginia,other,,10.14,0.68571,6.75979
2001,3,West Virginia,residential,,6.21,57.03858,918.01705
2001,3,Wisconsin,all sectors,,5.93,317.8719,5364.42631
2001,3,Wisconsin,commercial,,6.17,96.58749,1565.59137
2001,3,Wisconsin,industrial,,4.26,89.97883,2112.0297
2001,3,Wisconsin,other,,7.94,4.85529,61.14996
2001,3,Wisconsin,residential,,7.78,126.45029,1625.65528
2001,3,Wyoming,all sectors,,4.34,47.80066,1101.55813
2001,3,Wyoming,commercial,,5.21,12.62641,242.22104
2001,3,Wyoming,industrial,,3.35,20.99477,627.4376
2001,3,Wyoming,other,,5.01,0.79592,15.89585
2001,3,Wyoming,residential,,6.2,13.38358,216.00364
2001,3,New England,all sectors,,10.72,1078.78018,10066.70577
2001,3,New England,commercial,,10.54,439.95065,4174.71831
2001,3,New England,industrial,,8.78,173.09546,1971.55452
2001,3,New England,other,,13.69,16.75979,122.46663
2001,3,New England,residential,,11.82,448.97429,3797.9663
2001,3,Middle Atlantic,all sectors,,9.32,2713.33551,29121.89702
2001,3,Middle Atlantic,commercial,,10.13,1103.91375,10898.10898
2001,3,Middle Atlantic,industrial,,5.84,417.34793,7143.65306
2001,3,Middle Atlantic,other,,8.9,116.1012,1303.89766
2001,3,Middle Atlantic,residential,,11.01,1075.97263,9776.23732
2001,3,East North Central,all sectors,,6.24,2859.86786,45866.83491
2001,3,East North Central,commercial,,7.13,919.44594,12892.91214
2001,3,East North Central,industrial,,4.28,756.83125,17689.92769
2001,3,East North Central,other,,6.68,89.09673,1332.99373
2001,3,East North Central,residential,,7.85,1094.49394,13951.00134
2001,3,West North Central,all sectors,,5.64,1110.18491,19682.58541
2001,3,West North Central,commercial,,5.7,358.35822,6282.34308
2001,3,West North Central,industrial,,4.06,240.27257,5918.53087
2001,3,West North Central,other,,6.28,35.19504,560.15759
2001,3,West North Central,residential,,6.88,476.35908,6921.55386
2001,3,South Atlantic,all sectors,,6.42,3580.45189,55791.69666
2001,3,South Atlantic,commercial,,6.43,1184.16293,18404.15306
2001,3,South Atlantic,industrial,,4.18,573.057,13707.01816
2001,3,South Atlantic,other,,6.3,111.84714,1773.98676
2001,3,South Atlantic,residential,,7.81,1711.38482,21906.53868
2001,3,East South Central,all sectors,,5.21,1216.12021,23332.60135
2001,3,East South Central,commercial,,6.41,335.64716,5235.73981
2001,3,East South Central,industrial,,3.53,349.41923,9888.71168
2001,3,East South Central,other,,6.05,28.77841,475.3496
2001,3,East South Central,residential,,6.5,502.27542,7732.80027
2001,3,West South Central,all sectors,,7.06,2423.58491,34328.34237
2001,3,West South Central,commercial,,7.8,699.39025,8968.07167
2001,3,West South Central,industrial,,5.35,675.53109,12617.24247
2001,3,West South Central,other,,7.73,115.74335,1496.61859
2001,3,West South Central,residential,,8.3,932.92022,11246.40964
2001,3,Mountain,all sectors,,5.98,1010.07526,16896.86115
2001,3,Mountain,commercial,,6.15,338.83722,5509.10532
2001,3,Mountain,industrial,,4.65,245.45646,5279.99147
2001,3,Mountain,other,,5.57,31.82647,571.76489
2001,3,Mountain,residential,,7.12,393.95511,5535.99948
2001,3,Pacific Contiguous,all sectors,,8.27,2725.65726,32967.97147
2001,3,Pacific Contiguous,commercial,,9.17,1033.0228,11260.67576
2001,3,Pacific Contiguous,industrial,,6.57,585.90704,8913.07518
2001,3,Pacific Contiguous,other,,6.36,79.43343,1249.24076
2001,3,Pacific Contiguous,residential,,8.9,1027.29399,11544.97978
2001,3,Pacific Noncontiguous,all sectors,,13.05,162.17616,1242.90533
2001,3,Pacific Noncontiguous,commercial,,13.08,57.33986,438.4215
2001,3,Pacific Noncontiguous,industrial,,11.17,43.76559,391.81241
2001,3,Pacific Noncontiguous,other,,15.18,3.27401,21.57231
2001,3,Pacific Noncontiguous,residential,,14.78,57.7967,391.0991
2001,3,U.S. Total,all sectors,,7.01,18880.23415,269298.40142
2001,3,U.S. Total,commercial,,7.7,6470.06878,84064.24963
2001,3,U.S. Total,industrial,,4.86,4060.68361,83521.51752
2001,3,U.S. Total,other,,7.05,628.05556,8908.04851
2001,3,U.S. Total,residential,,8.32,7721.4262,92804.58576
2001,3,Minnesota,residential,,7.31,107.98136,1476.58718
2001,3,Mississippi,all sectors,,5.93,188.24877,3172.76842
2001,3,Mississippi,commercial,,6.74,54.19402,803.7967
2001,3,Mississippi,industrial,,4.22,51.75747,1227.45829
2001,3,Mississippi,other,,8.45,5.13479,60.75031
2001,3,Mississippi,residential,,7.14,77.16248,1080.76312
2001,3,Missouri,all sectors,,5.47,309.50471,5657.21603
2001,3,Missouri,commercial,,5.31,105.37013,1982.54526
2001,3,Missouri,industrial,,3.95,49.70688,1258.09898
2001,3,Missouri,other,,5.81,6.0202,103.701
2001,3,Missouri,residential,,6.42,148.4075,2312.87079
2001,3,Montana,all sectors,,6.64,65.86107,991.82704
2001,3,Montana,commercial,,5.53,17.30659,312.72253
2001,3,Montana,industrial,,8.09,23.90099,295.61751
2001,3,Montana,other,,7.54,1.88974,25.06381
2001,3,Montana,residential,,6.35,22.76375,358.4232
2001,3,Nebraska,all sectors,,5.08,96.59129,1902.61849
2001,3,Nebraska,commercial,,5.19,27.89975,537.87132
2001,3,Nebraska,industrial,,3.53,20.18672,572.59382
2001,3,Nebraska,other,,9.19,8.7496,95.22547
2001,3,Nebraska,residential,,5.7,39.75522,696.92787
2001,3,Nevada,all sectors,,7.46,146.0327,1957.7433
